Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
16212.0,215,2,603.37,1,3,3,133,Need Attention
16214.0,32,1,975.5,4,2,4,424,New Customers
16218.0,33,4,496.0,4,4,3,443,Champions
16219.0,97,1,40.8,2,2,1,221,Lost
16221.0,15,4,857.13,5,4,3,543,Champions
16222.0,317,1,498.5,1,2,3,123,Lost
16225.0,59,9,1602.64,3,5,4,354,Loyal Customers
16226.0,10,1,328.85,5,2,2,522,New Customers
16227.0,90,2,713.0,2,3,3,233,Need Attention
16229.0,117,3,1088.36,2,4,4,244,At Risk
16231.0,2,3,899.32,5,4,3,543,Champions
16232.0,16,3,1722.09,4,4,4,444,Champions
16233.0,43,5,1069.83,3,4,4,344,Loyal Customers
16234.0,72,3,333.18,3,4,2,342,Loyal Customers
16235.0,20,3,1042.3,4,4,4,444,Champions
16237.0,33,1,136.65,4,2,1,421,New Customers
16238.0,19,1,63.66,4,2,1,421,New Customers
16239.0,24,3,580.2,4,4,3,443,Champions
16241.0,7,1,383.56,5,2,2,522,New Customers
16242.0,3,5,3177.89,5,4,5,545,Champions
16246.0,56,2,827.25,3,3,3,333,Potential Loyalists
16251.0,108,1,128.31,2,2,1,221,Lost
16253.0,16,5,3626.29,4,4,5,445,Champions
16254.0,97,2,378.89,2,3,2,232,Need Attention
16255.0,56,6,1664.86,3,5,4,354,Loyal Customers
16256.0,90,2,876.9399999999999,2,3,3,233,Need Attention
16258.0,5,9,5971.21,5,5,5,555,Champions
16259.0,6,3,361.94,5,4,2,542,Champions
16261.0,38,1,151.69,3,2,1,321,Need Attention
16263.0,19,1,351.01,4,2,2,422,New Customers
16264.0,34,2,837.53,3,3,3,333,Potential Loyalists
16265.0,3,1,187.6,5,2,1,521,New Customers
16266.0,19,7,896.06,4,5,3,453,Champions
16267.0,187,1,186.66,1,2,1,121,Lost
16269.0,34,1,717.57,3,2,3,323,Need Attention
16271.0,53,5,2033.78,3,4,5,345,Loyal Customers
16273.0,245,2,336.03999999999996,1,3,2,132,Need Attention
16275.0,71,2,1591.24,3,3,4,334,Potential Loyalists
16276.0,76,2,1818.79,3,3,4,334,Potential Loyalists
16277.0,330,1,188.69,1,2,1,121,Lost
16278.0,77,2,551.46,3,3,3,333,Potential Loyalists
16279.0,19,5,3409.42,4,4,5,445,Champions
16280.0,321,1,238.05,1,2,2,122,Lost
16281.0,20,2,1361.96,4,3,4,434,Need Attention
16282.0,84,2,1139.28,2,3,4,234,Need Attention
16283.0,14,3,2833.01,5,4,5,545,Champions
16285.0,242,1,176.9,1,2,1,121,Lost
16286.0,73,2,328.95,3,3,2,332,Potential Loyalists
16287.0,32,3,651.19,4,4,3,443,Champions
16288.0,66,1,129.85,3,2,1,321,Need Attention
16289.0,58,1,136.31,3,2,1,321,Need Attention
16290.0,61,4,2069.3,3,4,5,345,Loyal Customers
16291.0,278,1,117.72,1,2,1,121,Lost
16292.0,60,3,819.01,3,4,3,343,Loyal Customers
16293.0,33,4,1469.49,4,4,4,444,Champions
16294.0,73,1,126.05000000000001,3,2,1,321,Need Attention
16296.0,223,4,1313.67,1,4,4,144,At Risk
16298.0,19,3,350.05,4,4,2,442,Champions
16299.0,73,1,193.65,3,2,1,321,Need Attention
16300.0,27,3,1392.43,4,4,4,444,Champions
16301.0,333,1,107.33,1,2,1,121,Lost
16303.0,21,3,1806.04,4,4,4,444,Champions
16304.0,291,1,381.66,1,2,2,122,Lost
16306.0,31,1,492.45,4,2,3,423,New Customers
16307.0,25,3,1194.92,4,4,4,444,Champions
16308.0,3,3,2560.0,5,4,5,545,Champions
16310.0,10,2,460.08,5,3,2,532,Need Attention
16312.0,28,1,171.15,4,2,1,421,New Customers
16314.0,55,2,822.15,3,3,3,333,Potential Loyalists
16315.0,133,1,176.34,2,2,1,221,Lost
16316.0,11,3,2102.7,5,4,5,545,Champions
16317.0,146,2,850.86,2,3,3,233,Need Attention
16320.0,50,4,4590.53,3,4,5,345,Loyal Customers
16321.0,222,2,230.9,1,3,1,131,Need Attention
16323.0,174,1,146.16,2,2,1,221,Lost
16325.0,21,9,3003.26,4,5,5,455,Champions
16326.0,78,9,1474.93,2,5,4,254,At Risk
16327.0,56,9,5724.01,3,5,5,355,Loyal Customers
16328.0,159,1,310.83,2,2,2,222,Lost
16329.0,24,4,1703.07,4,4,4,444,Champions
16330.0,20,4,382.42,4,4,2,442,Champions
16331.0,29,6,2037.7,4,5,5,455,Champions
16332.0,28,4,417.21000000000004,4,4,2,442,Champions
16334.0,88,1,277.48,2,2,2,222,Lost
16335.0,148,7,2774.0,2,5,5,255,At Risk
16336.0,17,4,3517.69,4,4,5,445,Champions
16340.0,36,2,976.99,3,3,4,334,Potential Loyalists
16341.0,33,3,1878.92,4,4,4,444,Champions
16343.0,3,1,316.59,5,2,2,522,New Customers
16344.0,106,3,741.3199999999999,2,4,3,243,At Risk
16345.0,79,1,623.33,2,2,3,223,Lost
16347.0,14,8,2095.79,5,5,5,555,Champions
16348.0,27,1,328.77,4,2,2,422,New Customers
16350.0,24,1,312.0,4,2,2,422,New Customers
16351.0,8,12,3176.13,5,5,5,555,Champions
16353.0,59,12,2162.65,3,5,5,355,Loyal Customers
16354.0,37,2,523.05,3,3,3,333,Potential Loyalists
16356.0,148,2,98.3,2,3,1,231,Need Attention
16359.0,89,6,731.4300000000001,2,5,3,253,At Risk
16362.0,34,1,212.17,3,2,1,321,Need Attention
16365.0,72,5,1285.92,3,4,4,344,Loyal Customers
16366.0,179,3,1220.83,1,4,4,144,At Risk
16368.0,32,1,142.78,4,2,1,421,New Customers
16369.0,33,4,1111.15,4,4,4,444,Champions
16371.0,45,1,157.2,3,2,1,321,Need Attention
16372.0,6,3,960.68,5,4,4,544,Champions
16373.0,8,1,194.74,5,2,1,521,New Customers
16374.0,49,2,913.88,3,3,4,334,Potential Loyalists
16375.0,66,2,104.0,3,3,1,331,Potential Loyalists
16377.0,214,1,632.28,1,2,3,123,Lost
16381.0,15,1,215.2,5,2,1,521,New Customers
16382.0,4,2,353.1,5,3,2,532,Need Attention
16383.0,39,4,1885.6299999999999,3,4,4,344,Loyal Customers
16384.0,26,2,774.4499999999999,4,3,3,433,Need Attention
16385.0,228,1,110.26,1,2,1,121,Lost
16387.0,12,3,697.47,5,4,3,543,Champions
16388.0,250,1,186.05,1,2,1,121,Lost
16390.0,133,3,467.5,2,4,3,243,At Risk
16391.0,94,3,594.66,2,4,3,243,At Risk
16392.0,10,2,541.86,5,3,3,533,Need Attention
16393.0,27,7,1674.8,4,5,4,454,Champions
16395.0,14,6,1306.84,5,5,4,554,Champions
16396.0,72,1,137.8,3,2,1,321,Need Attention
16397.0,224,1,127.88,1,2,1,121,Lost
16400.0,28,7,2594.9,4,5,5,455,Champions
16401.0,20,8,1441.1599999999999,4,5,4,454,Champions
16406.0,47,2,389.61,3,3,2,332,Potential Loyalists
16407.0,20,3,476.62,4,4,3,443,Champions
16408.0,187,1,231.93,1,2,1,121,Lost
16409.0,70,5,2417.75,3,4,5,345,Loyal Customers
16410.0,330,1,130.32,1,2,1,121,Lost
16411.0,24,1,344.62,4,2,2,422,New Customers
16412.0,11,3,379.83,5,4,2,542,Champions
16414.0,28,3,433.46000000000004,4,4,2,442,Champions
16415.0,180,2,509.09000000000003,1,3,3,133,Need Attention
16416.0,18,4,1330.45,4,4,4,444,Champions
16417.0,89,1,35.7,2,2,1,221,Lost
16418.0,5,2,426.67,5,3,2,532,Need Attention
16419.0,174,2,515.1899999999999,2,3,3,233,Need Attention
16421.0,14,2,421.87,5,3,2,532,Need Attention
16422.0,6,50,22466.010000000002,5,5,5,555,Champions
16428.0,10,3,660.28,5,4,3,543,Champions
16430.0,5,3,237.39,5,4,2,542,Champions
16433.0,5,1,200.26,5,2,1,521,New Customers
16434.0,43,5,1219.49,3,4,4,344,Loyal Customers
16435.0,108,3,1011.5699999999999,2,4,4,244,At Risk
16436.0,265,3,329.34,1,4,2,142,At Risk
16437.0,26,1,117.35,4,2,1,421,New Customers
16439.0,318,1,310.70000000000005,1,2,2,122,Lost
16440.0,90,1,216.3,2,2,1,221,Lost
16441.0,14,3,653.23,5,4,3,543,Champions
16442.0,201,2,282.68,1,3,2,132,Need Attention
16443.0,117,1,162.24,2,2,1,221,Lost
16444.0,1,10,2366.27,5,5,5,555,Champions
16445.0,8,1,168.07,5,2,1,521,New Customers
16447.0,187,2,516.13,1,3,3,133,Need Attention
16448.0,67,1,178.98000000000002,3,2,1,321,Need Attention
16450.0,181,2,1193.81,1,3,4,134,Need Attention
16451.0,157,2,746.1800000000001,2,3,3,233,Need Attention
16452.0,227,2,332.17,1,3,2,132,Need Attention
16453.0,127,2,251.71,2,3,2,232,Need Attention
16454.0,203,2,24.05,1,3,1,131,Need Attention
16455.0,24,2,1844.34,4,3,4,434,Need Attention
16456.0,5,8,3917.14,5,5,5,555,Champions
16458.0,5,10,1798.93,5,5,4,554,Champions
16459.0,326,1,71.78999999999999,1,2,1,121,Lost
16461.0,187,2,1463.8,1,3,4,134,Need Attention
16465.0,17,2,746.24,4,3,3,433,Need Attention
16466.0,22,7,2115.79,4,5,5,455,Champions
16467.0,105,7,2869.16,2,5,5,255,At Risk
16468.0,66,2,712.62,3,3,3,333,Potential Loyalists
16469.0,111,1,178.48000000000002,2,2,1,221,Lost
16470.0,49,6,1379.48,3,5,4,354,Loyal Customers
16471.0,165,2,663.23,2,3,3,233,Need Attention
16472.0,31,2,789.6,4,3,3,433,Need Attention
16476.0,28,1,350.35,4,2,2,422,New Customers
16477.0,20,3,1224.46,4,4,4,444,Champions
16481.0,279,1,453.38,1,2,2,122,Lost
16485.0,28,4,1931.03,4,4,4,444,Champions
16486.0,134,1,134.36,2,2,1,221,Lost
16487.0,174,2,209.4,2,3,1,231,Need Attention
16489.0,32,1,110.65,4,2,1,421,New Customers
16490.0,32,1,205.41000000000003,4,2,1,421,New Customers
16491.0,9,1,801.66,5,2,3,523,New Customers
16492.0,137,1,385.56,2,2,2,222,Lost
16493.0,41,3,780.46,3,4,3,343,Loyal Customers
16496.0,28,3,731.25,4,4,3,443,Champions
16497.0,10,17,3729.59,5,5,5,555,Champions
16499.0,24,5,1982.19,4,4,5,445,Champions
16500.0,139,1,147.54999999999998,2,2,1,221,Lost
16502.0,217,2,266.5,1,3,2,132,Need Attention
16503.0,34,6,1799.91,3,5,4,354,Loyal Customers
16507.0,169,1,152.76,2,2,1,221,Lost
16508.0,227,1,248.8,1,2,2,122,Lost
16510.0,63,5,1603.8,3,4,4,344,Loyal Customers
16511.0,41,2,532.98,3,3,3,333,Potential Loyalists
16515.0,13,3,1255.95,5,4,4,544,Champions
16518.0,18,2,475.05,4,3,3,433,Need Attention
16519.0,81,2,237.48,2,3,2,232,Need Attention
16520.0,21,3,1110.29,4,4,4,444,Champions
16521.0,12,3,1148.01,5,4,4,544,Champions
16522.0,32,2,433.36,4,3,2,432,Need Attention
16523.0,12,7,2497.86,5,5,5,555,Champions
16524.0,43,2,308.14,3,3,2,332,Potential Loyalists
16525.0,27,20,10415.29,4,5,5,455,Champions
16526.0,180,1,426.85,1,2,2,122,Lost
16527.0,21,1,1044.38,4,2,4,424,New Customers
16529.0,74,3,1556.75,3,4,4,344,Loyal Customers
16530.0,264,1,48.349999999999994,1,2,1,121,Lost
16531.0,6,2,727.85,5,3,3,533,Need Attention
16532.0,28,2,2007.84,4,3,5,435,Need Attention
16534.0,238,1,635.9,1,2,3,123,Lost
16535.0,276,1,20.0,1,2,1,121,Lost
16537.0,238,1,23.35,1,2,1,121,Lost
16538.0,137,3,399.62,2,4,2,242,At Risk
16539.0,24,5,1543.75,4,4,4,444,Champions
16540.0,10,1,226.70000000000002,5,2,1,521,New Customers
16541.0,332,1,424.03,1,2,2,122,Lost
16543.0,188,1,292.21,1,2,2,122,Lost
16544.0,116,4,376.70000000000005,2,4,2,242,At Risk
16546.0,38,1,2344.7,3,2,5,325,Need Attention
16547.0,143,1,111.71,2,2,1,221,Lost
16548.0,195,1,30.15,1,2,1,121,Lost
16549.0,5,23,7723.27,5,5,5,555,Champions
16550.0,11,13,6581.5,5,5,5,555,Champions
16551.0,19,4,1315.0,4,4,4,444,Champions
16553.0,20,13,5670.1900000000005,4,5,5,455,Champions
16554.0,34,4,1600.7,3,4,4,344,Loyal Customers
16555.0,102,4,1629.79,2,4,4,244,At Risk
16556.0,28,9,4337.08,4,5,5,455,Champions
16558.0,2,16,4569.38,5,5,5,555,Champions
16560.0,178,5,1874.8400000000001,1,4,4,144,At Risk
16562.0,73,1,223.85999999999999,3,2,1,321,Need Attention
16563.0,52,4,2023.6,3,4,5,345,Loyal Customers
16564.0,165,1,87.8,2,2,1,221,Lost
16565.0,2,3,599.35,5,4,3,543,Champions
16568.0,24,2,1020.9000000000001,4,3,4,434,Need Attention
16569.0,227,4,1331.03,1,4,4,144,At Risk
16570.0,30,7,2553.93,4,5,5,455,Champions
16571.0,28,6,1995.69,4,5,5,455,Champions
16574.0,20,2,850.34,4,3,3,433,Need Attention
16576.0,17,2,540.87,4,3,3,433,Need Attention
16577.0,263,1,380.0,1,2,2,122,Lost
16578.0,222,1,156.6,1,2,1,121,Lost
16579.0,22,1,295.05,4,2,2,422,New Customers
16583.0,270,1,64.5,1,2,1,121,Lost
16584.0,28,3,2227.59,4,4,5,445,Champions
16585.0,190,2,341.59,1,3,2,132,Need Attention
16586.0,41,2,998.83,3,3,4,334,Potential Loyalists
16588.0,24,3,1192.05,4,4,4,444,Champions
16589.0,46,1,153.12,3,2,1,321,Need Attention
16590.0,11,1,316.75,5,2,2,522,New Customers
16592.0,35,10,3213.13,3,5,5,355,Loyal Customers
16593.0,22,4,628.66,4,4,3,443,Champions
16595.0,202,2,741.35,1,3,3,133,Need Attention
16596.0,286,2,208.83,1,3,1,131,Need Attention
16600.0,33,4,910.71,4,4,4,444,Champions
16601.0,220,1,67.25,1,2,1,121,Lost
16604.0,159,2,432.45,2,3,2,232,Need Attention
16605.0,320,1,60.48,1,2,1,121,Lost
16606.0,1,2,250.46,5,3,2,532,Need Attention
16607.0,5,10,2156.96,5,5,5,555,Champions
16608.0,50,2,1288.72,3,3,4,334,Potential Loyalists
16611.0,91,4,1326.74,2,4,4,244,At Risk
16612.0,96,3,1161.62,2,4,4,244,At Risk
16614.0,174,1,293.15,2,2,2,222,Lost
16615.0,222,1,291.5,1,2,2,122,Lost
16619.0,194,2,1364.92,1,3,4,134,Need Attention
16620.0,158,3,1311.47,2,4,4,244,At Risk
16622.0,140,1,225.4,2,2,1,221,Lost
16623.0,133,2,575.54,2,3,3,233,Need Attention
16625.0,19,4,1320.95,4,4,4,444,Champions
16628.0,4,2,130.05,5,3,1,531,Need Attention
16630.0,3,1,106.80000000000001,5,2,1,521,New Customers
16631.0,78,7,1892.52,2,5,4,254,At Risk
16632.0,82,2,406.4,2,3,2,232,Need Attention
16634.0,4,3,994.5,5,4,4,544,Champions
16635.0,3,1,473.0,5,2,3,523,New Customers
16636.0,35,4,3802.04,3,4,5,345,Loyal Customers
16638.0,3,5,699.4100000000001,5,4,3,543,Champions
16639.0,5,1,490.47,5,2,3,523,New Customers
16641.0,298,1,323.40000000000003,1,2,2,122,Lost
16642.0,11,1,389.12,5,2,2,522,New Customers
16643.0,19,1,435.6,4,2,2,422,New Customers
16645.0,332,1,160.39,1,2,1,121,Lost
16646.0,46,1,678.8,3,2,3,323,Need Attention
16647.0,38,2,327.84,3,3,2,332,Potential Loyalists
16648.0,52,2,382.14,3,3,2,332,Potential Loyalists
16649.0,116,1,306.58000000000004,2,2,2,222,Lost
16650.0,16,6,1397.69,4,5,4,454,Champions
16651.0,183,1,136.2,1,2,1,121,Lost
16652.0,17,7,10573.92,4,5,5,455,Champions
16654.0,33,4,882.8000000000001,4,4,3,443,Champions
16655.0,7,7,2753.85,5,5,5,555,Champions
16656.0,17,15,8207.37,4,5,5,455,Champions
16658.0,32,5,567.59,4,4,3,443,Champions
16660.0,19,3,611.9000000000001,4,4,3,443,Champions
16661.0,136,4,986.63,2,4,4,244,At Risk
16663.0,326,1,165.0,1,2,1,121,Lost
16664.0,165,1,109.2,2,2,1,221,Lost
16666.0,217,1,106.96000000000001,1,2,1,121,Lost
16668.0,35,6,512.5,3,5,3,353,Loyal Customers
16670.0,45,7,2847.12,3,5,5,355,Loyal Customers
16673.0,275,1,188.83,1,2,1,121,Lost
16675.0,38,2,608.86,3,3,3,333,Potential Loyalists
16676.0,15,1,417.38,5,2,2,522,New Customers
16677.0,7,2,880.62,5,3,3,533,Need Attention
16679.0,143,1,187.15,2,2,1,221,Lost
16680.0,124,2,637.75,2,3,3,233,Need Attention
16681.0,237,1,151.5,1,2,1,121,Lost
16683.0,130,1,320.25,2,2,2,222,Lost
16684.0,1,22,57842.32,5,5,5,555,Champions
16686.0,50,6,1411.34,3,5,4,354,Loyal Customers
16690.0,47,1,45.8,3,2,1,321,Need Attention
16691.0,14,2,178.83,5,3,1,531,Need Attention
16692.0,5,2,638.6999999999999,5,3,3,533,Need Attention
16693.0,8,3,717.45,5,4,3,543,Champions
16694.0,319,1,98.30000000000001,1,2,1,121,Lost
16695.0,158,2,193.15,2,3,1,231,Need Attention
16699.0,37,6,887.88,3,5,3,353,Loyal Customers
16700.0,40,10,3341.6,3,5,5,355,Loyal Customers
16701.0,19,13,4518.43,4,5,5,455,Champions
16702.0,11,4,1110.83,5,4,4,544,Champions
16704.0,214,2,695.66,1,3,3,133,Need Attention
16705.0,31,19,24036.701,4,5,5,455,Champions
16707.0,144,3,355.58,2,4,2,242,At Risk
16709.0,10,7,4523.89,5,5,5,555,Champions
16710.0,13,10,2781.83,5,5,5,555,Champions
16711.0,222,3,895.65,1,4,3,143,At Risk
16713.0,3,17,7223.13,5,5,5,555,Champions
16714.0,267,1,368.27,1,2,2,122,Lost
16715.0,159,1,323.8,2,2,2,222,Lost
16716.0,227,1,1248.48,1,2,4,124,Lost
16717.0,24,4,1439.16,4,4,4,444,Champions
16718.0,185,4,2400.03,1,4,5,145,At Risk
16719.0,13,6,1499.71,5,5,4,554,Champions
16720.0,318,1,173.22,1,2,1,121,Lost
16722.0,26,8,2969.87,4,5,5,455,Champions
16723.0,40,2,712.48,3,3,3,333,Potential Loyalists
16724.0,1,1,147.35,5,2,1,521,New Customers
16725.0,18,3,598.84,4,4,3,443,Champions
16726.0,7,1,322.23,5,2,2,522,New Customers
16727.0,218,2,848.44,1,3,3,133,Need Attention
16731.0,244,1,174.05,1,2,1,121,Lost
16732.0,208,2,1472.88,1,3,4,134,Need Attention
16733.0,126,1,259.68,2,2,2,222,Lost
16735.0,20,8,3241.13,4,5,5,455,Champions
16736.0,102,5,2956.56,2,4,5,245,At Risk
16737.0,174,1,417.59999999999997,2,2,2,222,Lost
16739.0,133,1,463.43,2,2,3,223,Lost
16741.0,221,1,173.06,1,2,1,121,Lost
16742.0,89,13,2387.71,2,5,5,255,At Risk
16743.0,53,7,2015.17,3,5,5,355,Loyal Customers
16746.0,8,22,10305.34,5,5,5,555,Champions
16748.0,6,8,1643.93,5,5,4,554,Champions
16749.0,188,2,4387.08,1,3,5,135,Need Attention
16754.0,24,27,56171.99,4,5,5,455,Champions
16755.0,63,4,1403.75,3,4,4,344,Loyal Customers
16756.0,1,6,1072.97,5,5,4,554,Champions
16757.0,5,1,163.65,5,2,1,521,New Customers
16760.0,26,1,228.0,4,2,1,421,New Customers
16763.0,334,1,352.85,1,2,2,122,Lost
16767.0,15,4,2493.2,5,4,5,545,Champions
16768.0,53,5,1005.53,3,4,4,344,Loyal Customers
16769.0,74,3,761.36,3,4,3,343,Loyal Customers
16770.0,7,3,660.23,5,4,3,543,Champions
16771.0,54,5,1720.79,3,4,4,344,Loyal Customers
16772.0,20,3,3723.5499999999997,4,4,5,445,Champions
16773.0,32,2,249.65,4,3,2,432,Need Attention
16774.0,19,4,932.93,4,4,4,444,Champions
16775.0,10,3,628.35,5,4,3,543,Champions
16776.0,12,1,231.57,5,2,1,521,New Customers
16777.0,10,3,1081.41,5,4,4,544,Champions
16779.0,17,29,21381.58,4,5,5,455,Champions
16780.0,3,1,180.36,5,2,1,521,New Customers
16781.0,266,1,311.75,1,2,2,122,Lost
16782.0,6,19,4891.02,5,5,5,555,Champions
16783.0,33,1,391.95,4,2,2,422,New Customers
16784.0,1,3,555.52,5,4,3,543,Champions
16785.0,6,1,533.78,5,2,3,523,New Customers
16787.0,50,3,842.98,3,4,3,343,Loyal Customers
16788.0,1,3,1352.82,5,4,4,544,Champions
16791.0,1,7,1799.92,5,5,4,554,Champions
16792.0,184,2,367.19,1,3,2,132,Need Attention
16794.0,35,4,734.74,3,4,3,343,Loyal Customers
16795.0,12,2,1662.63,5,3,4,534,Need Attention
16797.0,11,4,1364.81,5,4,4,544,Champions
16798.0,150,3,848.71,2,4,3,243,At Risk
16799.0,28,2,495.98,4,3,3,433,Need Attention
16802.0,276,2,582.61,1,3,3,133,Need Attention
16805.0,173,3,636.65,2,4,3,243,At Risk
16807.0,66,3,1002.29,3,4,4,344,Loyal Customers
16809.0,28,4,812.74,4,4,3,443,Champions
16810.0,16,1,532.5,4,2,3,423,New Customers
16814.0,8,13,5374.22,5,5,5,555,Champions
16815.0,50,2,410.97,3,3,2,332,Potential Loyalists
16817.0,12,2,507.11,5,3,3,533,Need Attention
16819.0,61,2,182.59,3,3,1,331,Potential Loyalists
16822.0,282,1,181.39,1,2,1,121,Lost
16823.0,29,4,1443.84,4,4,4,444,Champions
16825.0,11,2,713.31,5,3,3,533,Need Attention
16827.0,34,3,271.72,3,4,2,342,Loyal Customers
16830.0,39,3,881.59,3,4,3,343,Loyal Customers
16831.0,161,1,91.8,2,2,1,221,Lost
16832.0,25,2,218.45999999999998,4,3,1,431,Need Attention
16833.0,36,2,1302.51,3,3,4,334,Potential Loyalists
16834.0,270,1,485.5,1,2,3,123,Lost
16835.0,96,3,1098.31,2,4,4,244,At Risk
16836.0,3,2,530.5,5,3,3,533,Need Attention
16838.0,126,2,570.76,2,3,3,233,Need Attention
16839.0,3,8,4346.46,5,5,5,555,Champions
16840.0,199,2,139.85,1,3,1,131,Need Attention
16841.0,24,6,2136.2400000000002,4,5,5,455,Champions
16843.0,19,19,9374.86,4,5,5,455,Champions
16844.0,159,2,614.34,2,3,3,233,Need Attention
16845.0,215,1,253.88,1,2,2,122,Lost
16846.0,174,2,628.09,2,3,3,233,Need Attention
16847.0,215,1,421.45000000000005,1,2,2,122,Lost
16848.0,29,1,751.95,4,2,3,423,New Customers
16854.0,13,2,1408.96,5,3,4,534,Need Attention
16856.0,14,2,323.09000000000003,5,3,2,532,Need Attention
16857.0,39,1,352.8,3,2,2,322,Need Attention
16858.0,3,9,3916.9,5,5,5,555,Champions
16859.0,13,5,1184.6,5,4,4,544,Champions
16860.0,49,3,1610.62,3,4,4,344,Loyal Customers
16861.0,105,1,137.4,2,2,1,221,Lost
16862.0,144,4,662.33,2,4,3,243,At Risk
16863.0,6,1,331.47,5,2,2,522,New Customers
16864.0,30,2,409.25,4,3,2,432,Need Attention
16867.0,286,1,76.74000000000001,1,2,1,121,Lost
16868.0,29,2,267.09,4,3,2,432,Need Attention
16870.0,66,1,450.15999999999997,3,2,2,322,Need Attention
16872.0,23,3,533.11,4,4,3,443,Champions
16873.0,25,6,7493.77,4,5,5,455,Champions
16875.0,33,6,2139.0,4,5,5,455,Champions
16880.0,90,1,321.78,2,2,2,222,Lost
16883.0,78,17,1991.83,2,5,5,255,At Risk
16884.0,153,2,644.08,2,3,3,233,Need Attention
16886.0,52,1,134.0,3,2,1,321,Need Attention
16887.0,335,1,219.82,1,2,1,121,Lost
16888.0,272,2,317.31,1,3,2,132,Need Attention
16889.0,113,2,653.79,2,3,3,233,Need Attention
16890.0,73,3,285.41,3,4,2,342,Loyal Customers
16891.0,75,6,1014.86,3,5,4,354,Loyal Customers
16892.0,150,2,236.56,2,3,2,232,Need Attention
16894.0,98,3,1324.06,2,4,4,244,At Risk
16895.0,35,4,902.28,3,4,3,343,Loyal Customers
16896.0,151,1,103.95,2,2,1,221,Lost
16898.0,12,2,391.48,5,3,2,532,Need Attention
16901.0,325,1,204.26,1,2,1,121,Lost
16903.0,11,1,442.05,5,2,2,522,New Customers
16904.0,7,1,194.88,5,2,1,521,New Customers
16905.0,3,8,1280.02,5,5,4,554,Champions
16906.0,24,3,869.03,4,4,3,443,Champions
16907.0,3,3,378.95000000000005,5,4,2,542,Champions
16908.0,319,1,252.59,1,2,2,122,Lost
16911.0,232,2,255.25,1,3,2,132,Need Attention
16912.0,17,4,1904.93,4,4,4,444,Champions
16913.0,248,2,310.46999999999997,1,3,2,132,Need Attention
16915.0,20,4,750.8000000000001,4,4,3,443,Champions
16916.0,12,1,117.59,5,2,1,521,New Customers
16917.0,228,1,1466.31,1,2,4,124,Lost
16918.0,18,10,2144.47,4,5,5,455,Champions
16919.0,7,11,1936.1,5,5,4,554,Champions
16920.0,7,1,355.45,5,2,2,522,New Customers
16921.0,38,2,276.88,3,3,2,332,Potential Loyalists
16922.0,169,1,611.08,2,2,3,223,Lost
16923.0,7,9,4105.91,5,5,5,555,Champions
16925.0,136,1,125.65,2,2,1,221,Lost
16926.0,52,4,960.85,3,4,4,344,Loyal Customers
16928.0,15,8,632.5,5,5,3,553,Champions
16932.0,19,2,278.77,4,3,2,432,Need Attention
16933.0,11,5,2229.67,5,4,5,545,Champions
16934.0,117,3,781.5600000000001,2,4,3,243,At Risk
16935.0,18,1,268.25,4,2,2,422,New Customers
16937.0,95,1,202.1,2,2,1,221,Lost
16938.0,26,4,3850.3,4,4,5,445,Champions
16939.0,85,3,449.0,2,4,2,242,At Risk
16940.0,47,5,3377.78,3,4,5,345,Loyal Customers
16941.0,208,1,33.0,1,2,1,121,Lost
16943.0,136,2,482.76,2,3,3,233,Need Attention
16944.0,206,1,101.36,1,2,1,121,Lost
16945.0,41,11,3492.22,3,5,5,355,Loyal Customers
16946.0,108,4,1035.94,2,4,4,244,At Risk
16947.0,59,4,548.73,3,4,3,343,Loyal Customers
16948.0,26,4,433.75,4,4,2,442,Champions
16950.0,13,6,2178.9,5,5,5,555,Champions
16952.0,37,3,631.17,3,4,3,343,Loyal Customers
16954.0,11,10,3762.75,5,5,5,555,Champions
16955.0,151,2,601.64,2,3,3,233,Need Attention
16958.0,31,1,809.44,4,2,3,423,New Customers
16960.0,153,2,755.83,2,3,3,233,Need Attention
16961.0,128,1,162.05,2,2,1,221,Lost
16962.0,6,1,251.04,5,2,2,522,New Customers
16964.0,330,2,207.85,1,3,1,131,Need Attention
16970.0,223,1,71.4,1,2,1,121,Lost
16972.0,53,1,292.8,3,2,2,322,Need Attention
16974.0,119,2,365.5,2,3,2,232,Need Attention
16975.0,19,3,926.12,4,4,4,444,Champions
16977.0,183,3,360.3,1,4,2,142,At Risk
16978.0,262,2,424.55,1,3,2,132,Need Attention
16979.0,8,2,660.19,5,3,3,533,Need Attention
16980.0,24,1,394.37,4,2,2,422,New Customers
16983.0,8,2,486.48,5,3,3,533,Need Attention
16984.0,74,6,5094.9800000000005,3,5,5,355,Loyal Customers
16985.0,59,12,5038.8,3,5,5,355,Loyal Customers
16986.0,41,9,3015.55,3,5,5,355,Loyal Customers
16987.0,202,3,646.1,1,4,3,143,At Risk
16990.0,19,1,165.0,4,2,1,421,New Customers
16991.0,17,1,1041.21,4,2,4,424,New Customers
16992.0,11,7,3761.39,5,5,5,555,Champions
16993.0,60,2,1950.9499999999998,3,3,4,334,Potential Loyalists
16996.0,14,1,400.70000000000005,5,2,2,522,New Customers
16998.0,40,1,107.0,3,2,1,321,Need Attention
17000.0,4,1,191.72,5,2,1,521,New Customers
17001.0,38,6,1877.57,3,5,4,354,Loyal Customers
